HGNC ID	Approved symbol	Approved name	Status	Locus type	Previous symbols	Synonyms	Chromosome	NCBI Gene ID	Ensembl gene ID	Vega gene ID	Group ID	Group name
HGNC:20712	ZDHHC18	zinc finger DHHC-type containing 18	Approved	gene with protein product		DKFZp667O2416	1p36.11	84243	ENSG00000204160	OTTHUMG00000004092	76	Zinc fingers DHHC-type
HGNC:20713	ZDHHC19	zinc finger DHHC-type containing 19	Approved	gene with protein product		MGC33345	3q29	131540	ENSG00000163958	OTTHUMG00000133642	76	Zinc fingers DHHC-type
HGNC:18469	ZDHHC2	zinc finger DHHC-type containing 2	Approved	gene with protein product		ZNF372, DHHC2	8p22	51201	ENSG00000104219	OTTHUMG00000163860	76	Zinc fingers DHHC-type
HGNC:20749	ZDHHC20	zinc finger DHHC-type containing 20	Approved	gene with protein product		FLJ25952, DHHC20	13q12.11	253832	ENSG00000180776	OTTHUMG00000017410	76	Zinc fingers DHHC-type
HGNC:20750	ZDHHC21	zinc finger DHHC-type containing 21	Approved	gene with protein product		HSPC097, DNZ1, DHHC21	9p22.3	340481	ENSG00000175893	OTTHUMG00000019573	76	Zinc fingers DHHC-type
HGNC:20106	ZDHHC22	zinc finger DHHC-type containing 22	Approved	gene with protein product	C14orf59		14q24.3	283576	ENSG00000177108	OTTHUMG00000171575	76	Zinc fingers DHHC-type
HGNC:28654	ZDHHC23	zinc finger DHHC-type containing 23	Approved	gene with protein product		MGC42530	3q13.31	254887	ENSG00000184307	OTTHUMG00000159335	76	Zinc fingers DHHC-type
HGNC:27387	ZDHHC24	zinc finger DHHC-type containing 24	Approved	gene with protein product			11q13.2	254359	ENSG00000174165	OTTHUMG00000167096	76	Zinc fingers DHHC-type
HGNC:18470	ZDHHC3	zinc finger DHHC-type containing 3	Approved	gene with protein product		ZNF373, GODZ, DHHC3	3p21.31	51304	ENSG00000163812	OTTHUMG00000133093	76	Zinc fingers DHHC-type
HGNC:18471	ZDHHC4	zinc finger DHHC-type containing 4	Approved	gene with protein product		FLJ10479, ZNF374	7p22.1	55146	ENSG00000136247	OTTHUMG00000023579	76	Zinc fingers DHHC-type
HGNC:18472	ZDHHC5	zinc finger DHHC-type containing 5	Approved	gene with protein product		KIAA1748, ZNF375, DHHC5	11q12.1	25921	ENSG00000156599	OTTHUMG00000167198	76	Zinc fingers DHHC-type
HGNC:19160	ZDHHC6	zinc finger DHHC-type containing 6	Approved	gene with protein product		ZNF376, FLJ21952	10q25.2	64429	ENSG00000023041	OTTHUMG00000019062	76	Zinc fingers DHHC-type
HGNC:18459	ZDHHC7	zinc finger DHHC-type containing 7	Approved	gene with protein product		FLJ10792, ZNF370, FLJ20279, SERZ-B, SERZ1, DHHC7	16q24.1	55625	ENSG00000153786	OTTHUMG00000137645	76	Zinc fingers DHHC-type
HGNC:18474	ZDHHC8	zinc finger DHHC-type containing 8	Approved	gene with protein product		ZNF378, KIAA1292	22q11.21	29801	ENSG00000099904	OTTHUMG00000150499	76	Zinc fingers DHHC-type
HGNC:18475	ZDHHC9	zinc finger DHHC-type containing 9	Approved	gene with protein product	ZDHHC10, CXorf11	ZNF379, CGI-89, ZNF380, DHHC9	Xq26.1	51114	ENSG00000188706	OTTHUMG00000022375	76	Zinc fingers DHHC-type
HGNC:13180	ZFYVE1	zinc finger FYVE-type containing 1	Approved	gene with protein product	ZNFN2A1	DFCP1, KIAA1589, TAFF1, PPP1R172	14q24.2	53349	ENSG00000165861	OTTHUMG00000171365	81	Zinc fingers FYVE-type
HGNC:7451	MTMR3	myotubularin related protein 3	Approved	gene with protein product		KIAA0371, ZFYVE10, FYVE-DSP1	22q12.2	8897	ENSG00000100330	OTTHUMG00000151278	81	Zinc fingers FYVE-type
HGNC:7452	MTMR4	myotubularin related protein 4	Approved	gene with protein product		KIAA0647, ZFYVE11	17q22	9110	ENSG00000108389	OTTHUMG00000179079	81	Zinc fingers FYVE-type
HGNC:19760	RUFY1	RUN and FYVE domain containing 1	Approved	gene with protein product		FLJ22251, ZFYVE12, RABIP4	5q35.3	80230	ENSG00000176783	OTTHUMG00000130913	81	Zinc fingers FYVE-type
HGNC:19761	RUFY2	RUN and FYVE domain containing 2	Approved	gene with protein product		RABIP4R, FLJ10063, KIAA1537, ZFYVE13	10q21.3	55680	ENSG00000204130	OTTHUMG00000018353	81	Zinc fingers FYVE-type
HGNC:20763	ANKFY1	ankyrin repeat and FYVE domain containing 1	Approved	gene with protein product		ANKHZN, KIAA1255, ZFYVE14, BTBD23, RANK-5	17p13.2	51479	ENSG00000185722	OTTHUMG00000177727	81	Zinc fingers FYVE-type
HGNC:20764	PLEKHF1	pleckstrin homology and FYVE domain containing 1	Approved	gene with protein product		APPD, MGC4090, PHAFIN1, ZFYVE15	19q12	79156	ENSG00000166289	OTTHUMG00000182097	81	Zinc fingers FYVE-type
HGNC:20756	ZFYVE16	zinc finger FYVE-type containing 16	Approved	gene with protein product		KIAA0305, PPP1R69	5q14.1	9765	ENSG00000039319	OTTHUMG00000108178	81	Zinc fingers FYVE-type
HGNC:20451	WDFY1	WD repeat and FYVE domain containing 1	Approved	gene with protein product		KIAA1435, FENS-1, WDF1, ZFYVE17	2q36.1	57590	ENSG00000085449	OTTHUMG00000153370	81	Zinc fingers FYVE-type
HGNC:20757	PLEKHF2	pleckstrin homology and FYVE domain containing 2	Approved	gene with protein product		ZFYVE18, PHAFIN2, FLJ13187	8q22.1	79666	ENSG00000175895	OTTHUMG00000164660	81	Zinc fingers FYVE-type
HGNC:20758	ZFYVE19	zinc finger FYVE-type containing 19	Approved	gene with protein product		FLJ14840, ANCHR	15q15.1	84936	ENSG00000166140	OTTHUMG00000172537	81	Zinc fingers FYVE-type
HGNC:3185	EEA1	early endosome antigen 1	Approved	gene with protein product		ZFYVE2	12q22	8411	ENSG00000102189	OTTHUMG00000170110	81	Zinc fingers FYVE-type
HGNC:20759	RBSN	rabenosyn, RAB effector	Approved	gene with protein product	ZFYVE20		3p25.1	64145	ENSG00000131381	OTTHUMG00000129860	81	Zinc fingers FYVE-type
HGNC:20760	ZFYVE21	zinc finger FYVE-type containing 21	Approved	gene with protein product		MGC2550, ZF21	14q32.33	79038	ENSG00000100711	OTTHUMG00000171651	81	Zinc fingers FYVE-type
HGNC:20482	WDFY2	WD repeat and FYVE domain containing 2	Approved	gene with protein product		ZFYVE22	13q14.3	115825	ENSG00000139668	OTTHUMG00000017407	81	Zinc fingers FYVE-type
HGNC:19117	FGD5	FYVE, RhoGEF and PH domain containing 5	Approved	gene with protein product		ZFYVE23, FLJ39957, FLJ00274	3p25.1	152273	ENSG00000154783	OTTHUMG00000155556	81	Zinc fingers FYVE-type
HGNC:21740	FGD6	FYVE, RhoGEF and PH domain containing 6	Approved	gene with protein product		ZFYVE24, FLJ11183	12q22	55785	ENSG00000180263	OTTHUMG00000170133	81	Zinc fingers FYVE-type
HGNC:20751	WDFY3	WD repeat and FYVE domain containing 3	Approved	gene with protein product		KIAA0993, ALFY, ZFYVE25	4q21.23	23001	ENSG00000163625	OTTHUMG00000130424	81	Zinc fingers FYVE-type
HGNC:20761	ZFYVE26	zinc finger FYVE-type containing 26	Approved	gene with protein product	SPG15	KIAA0321	14q24.1	23503	ENSG00000072121	OTTHUMG00000171274	81	Zinc fingers FYVE-type
HGNC:26559	ZFYVE27	zinc finger FYVE-type containing 27	Approved	gene with protein product		FLJ32919, SPG33	10q24.2	118813	ENSG00000155256	OTTHUMG00000018867	81	Zinc fingers FYVE-type
HGNC:29334	ZFYVE28	zinc finger FYVE-type containing 28	Approved	gene with protein product		KIAA1643	4p16.3	57732	ENSG00000159733	OTTHUMG00000160292	81	Zinc fingers FYVE-type
HGNC:23785	PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing	Approved	gene with protein product	PIP5K3	MGC40423, KIAA0981, PIKfyve, PIP5K, p235, ZFYVE29, FAB1	2q34	200576	ENSG00000115020	OTTHUMG00000132945	81	Zinc fingers FYVE-type
HGNC:3663	FGD1	FYVE, RhoGEF and PH domain containing 1	Approved	gene with protein product	FGDY	ZFYVE3	Xp11.22	2245	ENSG00000102302	OTTHUMG00000021627	81	Zinc fingers FYVE-type
HGNC:30285	RUFY3	RUN and FYVE domain containing 3	Approved	gene with protein product		RIPx, KIAA0871, Singar1, ZFYVE30	4q13.3	22902	ENSG00000018189	OTTHUMG00000129910	81	Zinc fingers FYVE-type
HGNC:24804	RUFY4	RUN and FYVE domain containing 4	Approved	gene with protein product		FLJ46536, ZFYVE31	2q35	285180	ENSG00000188282	OTTHUMG00000155235	81	Zinc fingers FYVE-type
HGNC:3664	FGD2	FYVE, RhoGEF and PH domain containing 2	Approved	gene with protein product		ZFYVE4	6p21.2	221472	ENSG00000146192	OTTHUMG00000014616	81	Zinc fingers FYVE-type
HGNC:16027	FGD3	FYVE, RhoGEF and PH domain containing 3	Approved	gene with protein product		FLJ00004, ZFYVE5	9q22.31	89846	ENSG00000127084	OTTHUMG00000021032	81	Zinc fingers FYVE-type
HGNC:19125	FGD4	FYVE, RhoGEF and PH domain containing 4	Approved	gene with protein product		FRABP, frabin, ZFYVE6, CMT4H	12p11.21	121512	ENSG00000139132	OTTHUMG00000137374	81	Zinc fingers FYVE-type
HGNC:14673	FYCO1	FYVE and coiled-coil domain containing 1	Approved	gene with protein product		FLJ13335, ZFYVE7	3p21.31	79443	ENSG00000163820	OTTHUMG00000133447	81	Zinc fingers FYVE-type
HGNC:4897	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate	Approved	gene with protein product		Hrs, ZFYVE8, Vps27	17q25.3	9146	ENSG00000185359	OTTHUMG00000178109	81	Zinc fingers FYVE-type
HGNC:6775	ZFYVE9	zinc finger FYVE-type containing 9	Approved	gene with protein product	MADHIP	SMADIP, SARA, PPP1R173	1p32.3	9372	ENSG00000157077	OTTHUMG00000008061	81	Zinc fingers FYVE-type
HGNC:25654	ZGRF1	zinc finger GRF-type containing 1	Approved	gene with protein product	C4orf21	FLJ11331	4q25	55345	ENSG00000138658	OTTHUMG00000132908	135	Zinc fingers GRF-type
HGNC:17889	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2	Approved	gene with protein product		APEXL2, APE2, XTH2, ZGRF2	Xp11.21	27301	ENSG00000169188	OTTHUMG00000021642	135	Zinc fingers GRF-type
HGNC:24573	NEIL3	nei like DNA glycosylase 3	Approved	gene with protein product		FLJ10858, hFPG2, FPG2, hNEI3, ZGRF3	4q34.3	55247	ENSG00000109674	OTTHUMG00000160722	135	Zinc fingers GRF-type
HGNC:22917	ZCCHC4	zinc finger CCHC-type containing 4	Approved	gene with protein product		HSPC052, FLJ23024, ZGRF4	4p15.2	29063	ENSG00000168228	OTTHUMG00000160563	135	Zinc fingers GRF-type
HGNC:30541	ERI2	ERI1 exoribonuclease family member 2	Approved	gene with protein product	EXOD1	KIAA1504, MGC16943, ZGRF5	16p12.3	112479	ENSG00000196678	OTTHUMG00000131557	135	Zinc fingers GRF-type
HGNC:12398	TTF2	transcription termination factor 2	Approved	gene with protein product		HuF2, ZGRF6	1p13.1	8458	ENSG00000116830	OTTHUMG00000012030	135	Zinc fingers GRF-type
HGNC:11992	TOP3A	DNA topoisomerase III alpha	Approved	gene with protein product	TOP3	ZGRF7	17p11.2	7156	ENSG00000177302	OTTHUMG00000059391	135	Zinc fingers GRF-type
HGNC:21688	ZNHIT1	zinc finger HIT-type containing 1	Approved	gene with protein product	ZNFN4A1	CG1I, H_DJ0747G18.14	7q22.1	10467	ENSG00000106400	OTTHUMG00000157113	83	Zinc fingers HIT-type
HGNC:1177	ZNHIT2	zinc finger HIT-type containing 2	Approved	gene with protein product	C11orf5	FON	11q13.1	741	ENSG00000174276	OTTHUMG00000165604	83	Zinc fingers HIT-type
HGNC:12309	ZNHIT3	zinc finger HIT-type containing 3	Approved	gene with protein product	TRIP3		17q12	9326	ENSG00000273611	OTTHUMG00000188436	83	Zinc fingers HIT-type
HGNC:13324	INO80B	INO80 complex subunit B	Approved	gene with protein product	HMGA1L4, ZNHIT4	HMGIYL4, PAPA-1, hIes2, PAP-1BP, IES2	2p13.1	83444	ENSG00000115274	OTTHUMG00000129959	83	Zinc fingers HIT-type
HGNC:25360	DDX59	DEAD-box helicase 59	Approved	gene with protein product		DKFZP564B1023, ZNHIT5	1q32.1	83479	ENSG00000118197	OTTHUMG00000035725	83	Zinc fingers HIT-type
HGNC:26089	ZNHIT6	zinc finger HIT-type containing 6	Approved	gene with protein product	C1orf181	FLJ20729, NY-BR-75, BCD1	1p22.3	54680	ENSG00000117174	OTTHUMG00000010576	83	Zinc fingers HIT-type
HGNC:29377	ZMAT1	zinc finger matrin-type 1	Approved	gene with protein product		KIAA1789	Xq22.1	84460	ENSG00000166432	OTTHUMG00000022044	84	Zinc fingers matrin-type
HGNC:26433	ZMAT2	zinc finger matrin-type 2	Approved	gene with protein product		FLJ31121, hSNU23, Snu23	5q31.3	153527	ENSG00000146007	OTTHUMG00000129503	84	Zinc fingers matrin-type
HGNC:29983	ZMAT3	zinc finger matrin-type 3	Approved	gene with protein product		WIG1, MGC10613, FLJ12296, WIG-1, PAG608	3q26.32	64393	ENSG00000172667	OTTHUMG00000157290	84	Zinc fingers matrin-type
HGNC:25844	ZMAT4	zinc finger matrin-type 4	Approved	gene with protein product		FLJ13842	8p11.21	79698	ENSG00000165061	OTTHUMG00000164049	84	Zinc fingers matrin-type
HGNC:28046	ZMAT5	zinc finger matrin-type 5	Approved	gene with protein product	ZC3H19	SNRNP20	22q12.2	55954	ENSG00000100319	OTTHUMG00000151292	84	Zinc fingers matrin-type
HGNC:16493	ZMIZ1	zinc finger MIZ-type containing 1	Approved	gene with protein product	RAI17	RP11-519K18.1, KIAA1224, FLJ13541, hZIMP10, Zimp10, MIZ	10q22.3	57178	ENSG00000108175	OTTHUMG00000018560	85	Zinc fingers MIZ-type
HGNC:22229	ZMIZ2	zinc finger MIZ-type containing 2	Approved	gene with protein product		KIAA1886, hZIMP7, ZIMP7, DKFZp761I2123, NET27	7p13	83637	ENSG00000122515	OTTHUMG00000155817	85	Zinc fingers MIZ-type
HGNC:2752	PIAS1	protein inhibitor of activated STAT 1	Approved	gene with protein product	DDXBP1	GBP, GU/RH-II, ZMIZ3	15q23	8554	ENSG00000033800	OTTHUMG00000172645	85	Zinc fingers MIZ-type
HGNC:17311	PIAS2	protein inhibitor of activated STAT 2	Approved	gene with protein product		PIASX-BETA, miz, PIASX-ALPHA, ZMIZ4, ARIP3	18q21.1	9063	ENSG00000078043	OTTHUMG00000179301	85	Zinc fingers MIZ-type
HGNC:16861	PIAS3	protein inhibitor of activated STAT 3	Approved	gene with protein product		FLJ14651, ZMIZ5	1q21.1	10401	ENSG00000131788	OTTHUMG00000013750	85	Zinc fingers MIZ-type
HGNC:17002	PIAS4	protein inhibitor of activated STAT 4	Approved	gene with protein product		Piasg, PIASY, FLJ12419, ZMIZ6	19p13.3	51588	ENSG00000105229	OTTHUMG00000181759	85	Zinc fingers MIZ-type
HGNC:26513	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase	Approved	gene with protein product	C8orf36	FLJ32440, MMS21, NSE2, ZMIZ7	8q24.13	286053	ENSG00000156831	OTTHUMG00000164993	85	Zinc fingers MIZ-type
HGNC:26253	ZMYM1	zinc finger MYM-type containing 1	Approved	gene with protein product		FLJ23151, MYM	1p34.3	79830	ENSG00000197056	OTTHUMG00000004374	86	Zinc fingers MYM-type
HGNC:12989	ZMYM2	zinc finger MYM-type containing 2	Approved	gene with protein product	ZNF198	RAMP, FIM, MYM	13q12.11	7750	ENSG00000121741	OTTHUMG00000016507	86	Zinc fingers MYM-type
HGNC:13054	ZMYM3	zinc finger MYM-type containing 3	Approved	gene with protein product	ZNF261	ZNF198L2, DXS6673E, KIAA0385, MYM	Xq13.1	9203	ENSG00000147130	OTTHUMG00000021799	86	Zinc fingers MYM-type
HGNC:13055	ZMYM4	zinc finger MYM-type containing 4	Approved	gene with protein product	ZNF262	KIAA0425, ZNF198L3, MYM	1p34.3	9202	ENSG00000146463	OTTHUMG00000004241	86	Zinc fingers MYM-type
HGNC:13029	ZMYM5	zinc finger MYM-type containing 5	Approved	gene with protein product	ZNF237	ZNF198L1, MYM	13q12.11	9205	ENSG00000132950	OTTHUMG00000016504	86	Zinc fingers MYM-type
HGNC:13050	ZMYM6	zinc finger MYM-type containing 6	Approved	gene with protein product	ZNF258	ZNF198L4, MYM, Buster2, ZBED7	1p34.3	9204	ENSG00000163867	OTTHUMG00000004163	86	Zinc fingers MYM-type
HGNC:15513	SMYD3	SET and MYND domain containing 3	Approved	gene with protein product	ZNFN3A1, ZMYND1	KMT3E	1q44	64754	ENSG00000185420	OTTHUMG00000040508	87	Zinc fingers MYND-type
HGNC:19412	ZMYND10	zinc finger MYND-type containing 10	Approved	gene with protein product		BLU, CILD22, DNAAF7	3p21.31	51364	ENSG00000004838	OTTHUMG00000156874	87	Zinc fingers MYND-type
HGNC:16966	ZMYND11	zinc finger MYND-type containing 11	Approved	gene with protein product		BS69	10p15.3	10771	ENSG00000015171	OTTHUMG00000017526	87	Zinc fingers MYND-type
HGNC:21192	ZMYND12	zinc finger MYND-type containing 12	Approved	gene with protein product		DKFZp434N2435	1p34.2	84217	ENSG00000066185	OTTHUMG00000007333	87	Zinc fingers MYND-type
HGNC:20987	ANKMY1	ankyrin repeat and MYND domain containing 1	Approved	gene with protein product		FLJ20499, ZMYND13	2q37.3	51281	ENSG00000144504	OTTHUMG00000133355	87	Zinc fingers MYND-type
HGNC:20982	SMYD2	SET and MYND domain containing 2	Approved	gene with protein product		HSKM-B, ZMYND14, KMT3C	1q32.3	56950	ENSG00000143499	OTTHUMG00000037066	87	Zinc fingers MYND-type
HGNC:20997	ZMYND15	zinc finger MYND-type containing 15	Approved	gene with protein product		DKFZp434N127	17p13.2	84225	ENSG00000141497	OTTHUMG00000090760	87	Zinc fingers MYND-type
HGNC:21000	MSS51	MSS51 mitochondrial translational activator	Approved	gene with protein product	ZMYND17	FLJ39565	10q22.2	118490	ENSG00000166343	OTTHUMG00000018464	87	Zinc fingers MYND-type
HGNC:21146	ZMYND19	zinc finger MYND-type containing 19	Approved	gene with protein product		MIZIP	9q34.3	116225	ENSG00000165724	OTTHUMG00000020992	87	Zinc fingers MYND-type
HGNC:1535	RUNX1T1	RUNX1 translocation partner 1	Approved	gene with protein product	AML1T1, CBFA2T1	CDR, ETO, MTG8, ZMYND2	8q21.3	862	ENSG00000079102	OTTHUMG00000164066	87	Zinc fingers MYND-type
HGNC:25370	ANKMY2	ankyrin repeat and MYND domain containing 2	Approved	gene with protein product		DKFZP564O043, ZMYND20	7p21.1	57037	ENSG00000106524	OTTHUMG00000090806	87	Zinc fingers MYND-type
HGNC:21067	SMYD4	SET and MYND domain containing 4	Approved	gene with protein product		KIAA1936, ZMYND21	17p13.3	114826	ENSG00000186532	OTTHUMG00000090570	87	Zinc fingers MYND-type
HGNC:20986	SMYD1	SET and MYND domain containing 1	Approved	gene with protein product		BOP, ZMYND22, KMT3D	2p11.2	150572	ENSG00000115593	OTTHUMG00000155045	87	Zinc fingers MYND-type
HGNC:16258	SMYD5	SMYD family member 5	Approved	gene with protein product	RAI15	RRG1, NN8-4AG, ZMYND23	2p13.2	10322	ENSG00000135632	OTTHUMG00000150482	87	Zinc fingers MYND-type
HGNC:1536	CBFA2T2	CBFA2/RUNX1 translocation partner 2	Approved	gene with protein product		MTGR1, ZMYND3	20q11.21-q11.22	9139	ENSG00000078699	OTTHUMG00000032261	87	Zinc fingers MYND-type
HGNC:1537	CBFA2T3	CBFA2/RUNX1 translocation partner 3	Approved	gene with protein product		MTGR2, ZMYND4, MTG16, RUNX1T3, ETO2	16q24.3	863	ENSG00000129993	OTTHUMG00000137864	87	Zinc fingers MYND-type
HGNC:14677	DEAF1	DEAF1 transcription factor	Approved	gene with protein product		NUDR, SPN, ZMYND5	11p15.5	10522	ENSG00000177030	OTTHUMG00000165363	87	Zinc fingers MYND-type
HGNC:1232	EGLN1	egl-9 family hypoxia inducible factor 1	Approved	gene with protein product	C1orf12	SM-20, PHD2, ZMYND6, HIFPH2	1q42.2	54583	ENSG00000135766	OTTHUMG00000038027	87	Zinc fingers MYND-type
HGNC:8762	PDCD2	programmed cell death 2	Approved	gene with protein product		ZMYND7, RP8	6q27	5134	ENSG00000071994	OTTHUMG00000016083	87	Zinc fingers MYND-type
HGNC:9397	ZMYND8	zinc finger MYND-type containing 8	Approved	gene with protein product	PRKCBP1	RACK7	20q13.12	23613	ENSG00000101040	OTTHUMG00000032667	87	Zinc fingers MYND-type
HGNC:12617	USP19	ubiquitin specific peptidase 19	Approved	gene with protein product		KIAA0891, ZMYND9	3p21.31	10869	ENSG00000172046	OTTHUMG00000133611	87	Zinc fingers MYND-type
HGNC:6600	LIG3	DNA ligase 3	Approved	gene with protein product	LIG2	LIG3alpha	17q12	3980	ENSG00000005156	OTTHUMG00000128519	94	Zinc fingers PARP-type
HGNC:270	PARP1	poly(ADP-ribose) polymerase 1	Approved	gene with protein product	PPOL, ADPRT	PARP	1q42.12	142	ENSG00000143799	OTTHUMG00000037556	94	Zinc fingers PARP-type
HGNC:11182	CAPN15	calpain 15	Approved	gene with protein product	SOLH		16p13.3	6650	ENSG00000103326	OTTHUMG00000119059	89	Zinc fingers RANBP2-type 
HGNC:3508	EWSR1	EWS RNA binding protein 1	Approved	gene with protein product		EWS	22q12.2	2130	ENSG00000182944	OTTHUMG00000151107	89	Zinc fingers RANBP2-type 
HGNC:4010	FUS	FUS RNA binding protein	Approved	gene with protein product	ALS6	TLS, FUS1, hnRNP-P2, HNRNPP2	16p11.2	2521	ENSG00000089280	OTTHUMG00000132395	89	Zinc fingers RANBP2-type 
HGNC:6973	MDM2	MDM2 proto-oncogene	Approved	gene with protein product		HDM2, MGC5370	12q15	4193	ENSG00000135679	OTTHUMG00000142827	89	Zinc fingers RANBP2-type 
HGNC:24573	NEIL3	nei like DNA glycosylase 3	Approved	gene with protein product		FLJ10858, hFPG2, FPG2, hNEI3, ZGRF3	4q34.3	55247	ENSG00000109674	OTTHUMG00000160722	89	Zinc fingers RANBP2-type 
HGNC:8062	NUP153	nucleoporin 153	Approved	gene with protein product		HNUP153	6p22.3	9972	ENSG00000124789	OTTHUMG00000014312	89	Zinc fingers RANBP2-type 
HGNC:9848	RANBP2	RAN binding protein 2	Approved	gene with protein product	ANE1	NUP358, ADANE	2q13	5903	ENSG00000153201	OTTHUMG00000130981	89	Zinc fingers RANBP2-type 
HGNC:9902	RBM5	RNA binding motif protein 5	Approved	gene with protein product		LUCA15, LUCA-15, H37	3p21.31	10181	ENSG00000003756	OTTHUMG00000156785	89	Zinc fingers RANBP2-type 
HGNC:16031	RNF31	ring finger protein 31	Approved	gene with protein product		ZIBRA, FLJ10111, FLJ23501, HOIP, Paul	14q12	55072	ENSG00000092098	OTTHUMG00000028798	89	Zinc fingers RANBP2-type 
HGNC:10480	RYBP	RING1 and YY1 binding protein	Approved	gene with protein product		YEAF1, AAP1, DEDAF	3p13	23429	ENSG00000163602	OTTHUMG00000159190	89	Zinc fingers RANBP2-type 
HGNC:25321	SHARPIN	SHANK associated RH domain interactor	Approved	gene with protein product		DKFZP434N1923, SIPL1	8q24.3	81858	ENSG00000179526	OTTHUMG00000165243	89	Zinc fingers RANBP2-type 
HGNC:17075	TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2	Approved	gene with protein product	MAP3K7IP2	KIAA0733	6q25.1	23118	ENSG00000055208	OTTHUMG00000015783	89	Zinc fingers RANBP2-type 
HGNC:30681	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	Approved	gene with protein product	MAP3K7IP3		Xp21.2	257397	ENSG00000157625	OTTHUMG00000021329	89	Zinc fingers RANBP2-type 
HGNC:11547	TAF15	TATA-box binding protein associated factor 15	Approved	gene with protein product	TAF2N	hTAFII68, RBP56, Npl3	17q12	8148	ENSG00000270647	OTTHUMG00000188384	89	Zinc fingers RANBP2-type 
